ID,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Period,gyear,12GradAge,GradAge,AverageScore,Acadperf,time_gap,Employability_Score
1067148,300000,2014-09-01,2024-03-25,programmer analyst,Bengaluru,m,1992,70.6,cbse,2010,78.67,state,2,B.Tech/B.E.,EC,75.84,Karnataka,1970,580,485,510,0.0531603052826837,285,196,0,0,0,0,0,0.5591,0.2124,-1.2196,-0.7415,-0.8608,10,1970,18,22,525.0,174.54999999999998,44.6652977412731,57.7311240766753
361583,800000,2012-06-01,2024-03-25,software engineer,Bengaluru,m,1991,93.44,karnataka state board,2008,90.0,state,2,B.Tech/B.E.,CS,87.6,Karnataka,1970,515,475,635,0.942116551485008,575,0,0,0,0,0,0,-0.4173,0.9688,-0.1988,-0.2902,0.3049,12,1970,17,21,541.6666666666666,212.64,42.41478439425051,62.53794543732609
754392,120000,2014-07-01,2024-03-25,test engineer,Bengaluru,m,1992,76.0,state board,2009,72.0,state,2,B.Tech/B.E.,CS,63.2,Tamil Nadu,1970,510,355,340,0.123016731640823,285,0,0,0,0,0,0,-0.159,-0.2871,0.4711,0.2727,-0.4776,10,1970,17,22,401.6666666666667,169.06666666666666,44.49555099247091,42.97066037924241
1168608,325000,2014-12-01,2015-04-01,system engineer,Mysore,f,1993,86.4,cbse,2010,78.2,cbse,2,B.Tech/B.E.,EC,73.5,Karnataka,1970,535,435,440,0.207392169717661,355,260,530,0,0,0,0,0.8463,1.3779,1.3933,0.653,-0.2859,1,1970,17,23,470.0,189.1,44.91444216290212,70.35842421695055
1089852,100000,2013-08-01,2014-05-01,software developer,Bengaluru,f,1992,86.0,state board,2009,95.0,state,2,B.Tech/B.E.,EC,78.6,Telangana,1970,405,545,450,0.649389714846691,375,356,0,0,0,0,0,0.5591,-0.4536,0.01,-0.4879,0.6721,1,1970,17,22,466.6666666666667,207.2,43.58110882956879,60.38917655264071
1098869,300000,2014-08-01,2024-03-25,assistant software engineer,Bengaluru,m,1992,84.83,cbse,2010,82.4,cbse,2,B.Tech/B.E.,CS,74.14,Uttar Pradesh,1970,665,595,705,0.744758354008939,505,0,438,0,0,0,0,-0.4463,0.2124,0.3174,-1.5021,-0.2859,10,1970,18,22,655.0,191.94333333333336,44.580424366872,79.29174663226812
661546,280000,2014-10-01,2015-04-01,faculty,New Delhi,m,1990,72.3,icse,2008,60.2,cbse,2,B.Tech/B.E.,EC,69.38,Rajasthan,1970,555,475,415,0.694479327708463,0,366,0,0,0,393,0,1.4208,0.5454,-0.2974,1.0333,-0.6692,1,1970,18,20,481.6666666666667,155.6266666666667,44.747433264887064,60.726521102682845
87067,215000,2014-10-01,2015-03-01,entry level management trainee,New Delhi,f,1987,69.0,cbse,2005,62.6,cbse,2,B.Tech/B.E.,EL,76.25,Madhya Pradesh,1970,395,455,475,0.694479327708463,195,366,0,0,0,0,0,-0.4173,0.1888,-0.4891,0.4148,0.8183,1,1970,18,17,441.6666666666667,157.01666666666665,44.747433264887064,53.06447579216319
836060,145000,2014-06-01,2014-08-01,customer service representative,Jaipur,m,1993,80.0,state board,2010,70.0,state,2,B.Tech/B.E.,EC,55.0,Rajasthan,1970,430,450,385,0.622642915849938,0,0,0,0,0,0,0,0.1282,-0.1206,0.9322,1.5404,0.0973,0,1970,17,23,421.6666666666667,168.33333333333334,44.41341546885695,37.02293350532613
58674,445000,2011-11-01,2024-03-25,software test engineer,Pune,f,1987,73.33,cbse,2004,71.33,cbse,2,MCA,CS,61.0,Maharashtra,1970,375,535,534,0.600057182338341,435,0,0,0,0,0,0,-2.272,-0.2793,-1.2148,0.8848,-0.7615,13,1970,17,17,481.3333333333333,164.99333333333334,41.831622176591374,52.59183843480186
1255801,315000,2015-07-01,2024-03-25,firmware engineer,noida ,m,1993,86.16,cbse,2011,70.08,cbse,2,B.Tech/B.E.,EC,63.13,Uttar Pradesh,1970,455,595,500,0.207392169717661,225,260,0,0,0,0,0,0.99,1.0449,1.7007,-2.0092,0.2889,9,1970,18,23,516.6666666666666,177.28333333333333,45.49486652977413,56.71172697344521
662008,100000,2013-10-01,2015-02-01,php developer,Kolkata,f,1987,75.0,state board,2010,78.0,state,2,B.Tech/B.E.,CS,71.1,West Bengal,1970,415,440,355,0.488347976782714,405,0,0,0,0,0,0,0.8463,1.3779,1.0859,-0.995,1.247,2,1970,23,17,403.3333333333333,176.7,43.748117727583846,46.56629829808713
1245234,200000,2015-01-01,2015-04-01,software developer,Noida,m,1992,56.0,cbse,2009,56.0,state,2,MCA,CS,62.0,Uttar Pradesh,1970,605,470,355,0.843123726665742,515,0,0,0,0,0,0,0.7027,0.8784,0.3174,-1.1218,0.4805,0,1970,17,22,476.6666666666667,132.66666666666666,44.99931553730322,53.56021452574304
1259641,220000,2014-10-01,2024-03-25,research associate,Hyderabad,f,1992,87.0,cbse,2008,60.0,cbse,2,B.Tech/B.E.,CS,70.82,Uttar Pradesh,1970,640,605,400,0.842248322257836,425,0,469,0,0,0,0,0.8463,1.2114,1.2396,-0.1076,1.247,10,1970,16,22,548.3333333333334,170.60666666666663,44.747433264887064,69.39847927758778
525290,370000,2013-03-01,2024-03-25,project engineer,Kolkata,m,1991,79.25,wbbse,2008,80.0,state,2,B.Tech/B.E.,CS,79.9,West Bengal,1970,545,580,430,0.635978756456794,445,0,0,0,0,0,0,0.8192,1.0858,-0.4891,-0.7603,-0.1295,11,1970,17,21,518.3333333333334,185.88333333333333,43.162217659137575,56.6996604969351
324269,145000,2013-05-01,2024-03-25,research analyst,Pune,m,1991,88.66,maharashtra state board,2008,84.33,state,2,B.Tech/B.E.,EC,60.0,Maharashtra,1970,495,565,575,0.376059586651545,335,300,0,0,0,260,0,1.2828,1.7878,1.1437,-0.6428,0.5024,11,1970,17,21,545.0,192.99,43.32922655715264,69.37212539827506
1151485,275000,2014-04-01,2015-04-01,quality engineer,Bengaluru,m,1991,80.8,state board,2009,75.0,state,2,B.Tech/B.E.,EC,77.38,Karnataka,1970,405,470,370,0.622642915849938,475,0,500,0,0,0,0,1.4208,-0.7866,-0.1437,-1.5021,-0.4776,1,1970,18,21,415.0,181.59333333333333,44.24640657084189,61.977402380918996
1250429,1500000,2014-11-01,2014-07-01,application developer,Hyderabad,m,1992,79.0,state board,2009,87.9,state,2,B.Tech/B.E.,CS,66.0,Telangana,1970,315,435,355,0.356536487724475,335,0,346,0,0,0,0,0.4155,0.5454,0.9322,-0.6147,0.8637,0,1970,17,22,368.3333333333333,188.9,44.832306639288156,51.000665657356194
1274522,325000,2014-10-01,2015-12-01,software engineer,Gurgaon,m,1992,70.0,icse,2010,65.0,cbse,2,B.Tech/B.E.,CS,66.0,Chhattisgarh,1970,405,470,545,0.622642915849938,0,0,0,0,0,0,0,0.4155,0.3789,-0.9122,-1.1218,-0.8608,1,1970,18,22,473.3333333333333,157.0,44.747433264887064,41.06963580483746
843467,275000,2013-07-01,2013-09-01,programmer,Bengaluru,m,1990,81.16,icse,2008,68.5,icse,2,B.Tech/B.E.,EC,61.5,Orissa,1970,605,520,325,0.338786347219528,455,292,0,0,0,0,0,1.4208,1.2114,0.6248,-0.995,-0.2859,0,1970,18,20,483.3333333333333,170.16,43.49623545516769,60.5934210980941
318391,425000,2012-06-01,2024-03-25,systems engineer,HYDERABAD,f,1990,83.5,ssc,2008,94.2,state,2,B.Tech/B.E.,CS,88.2,Andhra Pradesh,1970,515,475,445,0.670743151433127,455,0,0,0,0,0,0,0.6646,1.4368,-0.0537,0.884829999999999,0.5024,12,1970,18,20,478.3333333333333,207.1,42.41478439425051,54.73326736381532
60260,450000,2011-04-01,2014-12-01,software engineer,Bengaluru,m,1988,65.0,icse board,2006,66.0,icse,2,B.Tech/B.E.,CS,64.0,Uttar Pradesh,1970,515,565,554,0.600057182338341,435,0,0,0,0,0,0,-0.7264,0.1888,-1.2148,-0.5253,1.1343,3,1970,18,18,544.6666666666666,152.33333333333334,41.24572210814511,57.20218257281333
1026621,300000,2014-09-01,2024-03-25,software developer,Bengaluru,f,1992,88.0,state board,2010,88.0,state,2,B.Tech/B.E.,CS,70.12,Andhra Pradesh,1970,710,605,605,0.744758354008939,405,0,438,0,0,0,0,0.5591,1.2114,1.8543,0.1459,0.0973,10,1970,18,22,640.0,199.3733333333333,44.6652977412731,75.69104074334199
112994,470000,2011-03-01,2024-03-25,senior systems engineer,Jaipur,m,1988,79.0,cbse,2006,76.6,cbse,2,B.Tech/B.E.,CS,77.85,Rajasthan,1970,635,495,495,0.670743151433127,455,0,0,0,0,0,0,0.8192,-0.5913,0.2366,-0.7603,-0.1295,13,1970,18,18,541.6666666666666,181.55,41.16084873374401,58.55465240343782
1123186,120000,2014-05-01,2024-03-25,technical support executive,Bengaluru,m,1988,55.6,state board,2005,50.8,state,2,MCA,CS,80.03,West Bengal,1970,440,425,370,0.23780283983757,415,0,315,0,0,0,0,-0.0154,0.8784,1.2396,1.2869,0.8637,10,1970,17,18,411.6666666666667,133.07666666666668,44.328542094455855,54.678955300462654
1085716,300000,2014-03-01,2014-04-01,business analyst,Bengaluru,m,1992,75.0,state board,2008,72.0,state,2,B.Tech/B.E.,CS,80.0,Uttar Pradesh,1970,475,470,415,0.911395278391328,595,0,500,0,0,0,0,0.8463,1.0449,1.3933,-1.6289,-0.2859,0,1970,16,22,453.3333333333333,173.66666666666666,44.16153319644079,67.79220903030141
43693,205000,2011-12-01,2024-03-25,electrical engineer,Chennai,m,1989,84.6,cbse,2006,66.5,cbse,2,B.Tech/B.E.,EC,66.7,Tamil Nadu,1970,345,255,395,0.0587928000083534,195,200,0,0,0,0,0,-0.1082,0.0328,-0.1988,0.2973,-0.7615,13,1970,17,19,331.6666666666667,173.33333333333331,41.91375770020534,40.65824876879418
836781,310000,2013-06-01,2024-03-25,software engineer,Pune,m,1989,79.0,state board,2008,76.4,state,2,B.Tech/B.E.,EC,65.0,Maharashtra,1970,605,510,515,0.622642915849938,345,0,346,0,0,0,0,1.7081,0.8784,1.547,-1.6289,-0.0943,11,1970,19,19,543.3333333333334,177.06666666666666,43.41409993155373,64.00353452836033
682615,300000,2014-09-01,2024-03-25,qa analyst,Bengaluru,f,1991,62.0,cbse,2012,61.0,cbse,2,B.Tech/B.E.,CS,70.0,Haryana,1970,250,305,385,0.10487135986097,275,0,0,0,0,0,0,-0.5116,0.8229,0.8809,0.0192,1.6302,10,1970,21,21,313.3333333333333,146.33333333333334,44.6652977412731,35.87770741000864
773975,460000,2013-06-01,2024-03-25,technical support engineer,Bengaluru,m,1990,62.0,state board,2007,61.0,state,2,M.Tech./M.E.,CS,63.0,Punjab,1970,465,595,605,0.793580614548506,495,0,0,0,0,0,0,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,11,1970,17,20,555.0,144.0,43.41409993155373,59.23447242443131
1190941,320000,2015-03-01,2024-03-25,assistant system engineer,Bengaluru,m,1993,86.0,state board,2010,92.0,state,2,B.Tech/B.E.,EC,72.0,Andhra Pradesh,1970,350,590,570,0.493596387301038,415,324,0,0,0,0,0,0.8463,0.0459,-0.2974,-0.7415,-0.4776,9,1970,17,23,503.3333333333333,202.0,45.16084873374401,62.98098696797697
957046,340000,2014-12-01,2015-05-01,application developer,Navi Mumbai,f,1993,85.8,cbse,2010,65.8,cbse,2,B.Tech/B.E.,CS,69.7,Uttar Pradesh,1970,615,630,750,0.622642915849938,485,0,407,0,0,0,0,0.8463,1.0449,0.01,-0.2344,0.4805,1,1970,17,23,665.0,174.83333333333331,44.91444216290212,78.18085133989099
1074693,120000,2014-05-01,2015-01-01,android developer,Noida,m,1992,68.4,state board,2008,61.0,state,2,B.Tech/B.E.,CS,62.2,Rajasthan,1970,440,375,330,0.23780283983757,455,0,315,0,0,0,0,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,1,1970,16,22,381.6666666666667,150.13333333333333,44.328542094455855,53.15437196712932
30122,100000,2011-07-01,2012-05-01,web developer,Noida,m,1985,51.0,up board,2004,48.0,state,2,MCA,CS,59.0,Uttar Pradesh,1970,275,365,395,0.525922584252055,415,0,0,0,0,0,0,0.2009,-0.2793,0.2366,1.4724,0.0284,1,1970,19,15,345.0,118.66666666666669,41.49486652977413,40.81472130624447
985092,510000,2014-09-01,2024-03-25,application engineer,Noida,m,1991,79.6,cbse,2009,73.2,cbse,2,B.Tech/B.E.,EC,66.96,Rajasthan,1970,535,640,630,0.338786347219528,0,292,0,0,0,0,0,-1.1644,0.2124,0.3174,0.9066,-0.4776,10,1970,18,21,601.6666666666666,175.12,44.6652977412731,58.410020464508
1059903,300000,2012-07-01,2024-03-25,production engineer,Indore,m,1989,63.4,state board,2008,63.0,state,2,B.Tech/B.E.,EC,69.3,Madhya Pradesh,1970,360,350,320,0.600643959446608,0,0,0,0,0,0,0,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,12,1970,19,19,343.3333333333333,149.5,42.496919917864474,31.323424529239837
246607,480000,2011-10-01,2015-04-01,senior systems engineer,mysore,m,1989,86.53,board of secondary education(bse) orissa,2007,71.55,state,2,B.Tech/B.E.,CS,78.5,Orissa,1970,515,505,454,0.704090412131314,465,0,0,0,0,0,0,-0.1082,0.9688,0.8171,-0.8778,0.3444,4,1970,18,19,491.3333333333333,184.24666666666664,41.74674880219028,55.04931872170012
295383,170000,2011-11-01,2012-05-01,project coordinator,Bengaluru,f,1989,76.18,little jacky matric higher secondary school,2007,86.33,state,2,B.Tech/B.E.,CS,73.46,Tamil Nadu,1970,485,545,385,0.635978756456794,445,0,0,0,0,0,0,0.3555,1.2808,0.2366,1.3549,1.2923,1,1970,18,19,471.6666666666667,186.99666666666667,41.831622176591374,53.04456340311618
1087220,340000,2015-01-01,2024-03-25,software engineer,Hyderabad,m,1991,91.43,icse,2009,74.0,cbse,2,B.Tech/B.E.,CS,70.0,Telangana,1970,665,460,570,0.144789889482462,445,0,284,0,0,0,0,0.4155,0.3789,-0.1437,-0.7415,-0.2859,9,1970,18,21,565.0,188.76333333333332,44.99931553730322,66.91614545096486
50876,640000,2010-04-01,2024-03-25,programmer analyst,Bengaluru,m,1987,78.0,cbse,2004,71.3,cbse,2,B.Tech/B.E.,CS,67.0,Madhya Pradesh,1970,455,605,625,0.916869961103619,555,0,0,0,0,0,0,-0.2628,-0.5913,0.2366,-0.1727,0.8183,14,1970,17,17,561.6666666666666,171.63333333333335,40.24640657084189,61.97321768963714
815219,330000,2013-12-01,2015-04-01,software engineer,Chennai,m,1992,76.17,state board,2009,72.0,cbse,2,B.Tech/B.E.,CS,78.0,Rajasthan,1970,510,535,605,0.819416529835888,505,0,0,0,0,0,0,0.4155,-0.7866,-1.2196,1.1601,-1.8189,2,1970,17,22,550.0,174.17000000000002,43.9151266255989,60.23291370639794
794194,225000,2014-07-01,2015-07-01,system engineer,THANE,m,1990,82.4,cbse,2010,72.0,cbse,2,B.Tech/B.E.,EC,64.06,Uttar Pradesh,1970,485,525,545,0.338786347219528,0,292,0,0,0,0,0,-0.0154,0.3789,0.6248,0.9066,0.6721,1,1970,20,20,518.3333333333334,175.75333333333333,44.49555099247091,52.04348357315875
261236,180000,2011-01-01,2011-03-01,software developer,Noida,m,1985,58.0,uttar pradesh board,2004,57.6,state,2,B.Tech/B.E.,CS,61.9,Uttarakhand,1970,265,375,365,0.165633091512476,305,0,0,0,0,0,0,0.8192,0.8128,-0.1988,0.1798,-0.2875,0,1970,19,15,335.0,136.23333333333332,40.99931553730322,37.80234479010123
354011,440000,2012-10-01,2015-04-01,application developer,Bengaluru,f,1990,79.0,cbse,2007,83.4,cbse,2,B.Tech/B.E.,EC,72.7,Jammu and Kashmir,1970,535,485,525,0.376059586651545,0,300,0,0,0,393,0,0.3555,0.6178,0.7083,0.2973,-0.2875,3,1970,17,20,515.0,186.63333333333333,42.74880219028063,62.43910464431525
407824,305000,2014-01-01,2015-04-01,software engineer,Bengaluru,f,1990,90.04,cbse,2008,75.16,cbse,2,B.Tech/B.E.,EC,77.0,Karnataka,1970,505,495,615,0.538386892985096,475,333,0,0,0,0,0,-0.0696,0.0328,-0.1988,0.0035,-0.9194,1,1970,18,20,538.3333333333334,190.86666666666665,44.0,67.19910705701552
483864,500000,2012-10-01,2024-03-25,software engineer,Gurgaon,f,1991,76.0,cbse,2008,76.6,cbse,2,B.Tech/B.E.,CS,77.58,Haryana,1970,595,645,495,0.864685413370085,525,0,0,0,0,0,0,-2.5811,-0.2012,0.5994,0.1798,0.1864,12,1970,17,21,578.3333333333334,178.45999999999998,42.74880219028063,62.97547980274364
302031,270000,2013-01-01,2013-10-01,network engineer,Mysore,m,1988,60.4,cbse,2006,60.0,cbse,2,B.Tech/B.E.,EC,62.0,Uttar Pradesh,1970,395,425,395,0.655766942617211,0,0,0,0,0,366,0,-0.2628,0.3448,-0.1988,0.5323,0.6603,0,1970,18,18,405.0,141.06666666666666,43.00068446269678,44.6615686630662
823180,300000,2014-06-01,2024-03-25,java software engineer,Noida,m,1993,74.23,state board,2010,77.77,state,2,B.Tech/B.E.,CS,75.6,Punjab,1970,475,435,430,0.819416529835888,505,0,0,0,0,0,0,0.2718,1.0449,0.1637,0.1459,0.8637,10,1970,17,23,446.6666666666667,177.2,44.41341546885695,52.487208220155026
312164,1200000,2010-07-01,2011-07-01,engineer trainee,Maharajganj,m,1988,59.8,icse,2006,60.25,icse,2,B.Tech/B.E.,ME,68.63,Uttar Pradesh,1970,575,595,405,0.0210662282612675,0,0,0,206,0,0,0,0.2009,1.1248,1.1074,-1.1128,0.9763,1,1970,18,18,525.0,142.92666666666668,40.49555099247091,50.01189077034331
614524,315000,2014-11-01,2024-03-25,programmer analyst,Bengaluru,f,1991,82.3,cbse,2010,89.6,state,2,B.Tech/B.E.,EC,67.95,Punjab,1970,555,580,355,0.444617716881577,345,0,0,0,393,0,0,-0.159,-1.1196,1.2396,1.6672,0.6721,10,1970,19,21,496.6666666666667,194.55,44.832306639288156,62.16933961172882
796063,300000,2014-11-01,2015-03-01,programmer analyst,Kolkata,m,1992,90.0,cbse,2009,86.4,cbse,2,B.Tech/B.E.,EL,65.7,Jharkhand,1970,605,325,515,0.837620725714257,334,0,0,0,500,0,0,0.1282,-0.2871,1.3933,0.653,-0.6692,1,1970,17,22,481.6666666666667,198.3,44.832306639288156,63.39816248878839
340246,320000,2013-03-01,2024-03-25,production engineer,New Delhi,m,1992,84.2,cbse,2009,67.0,cbse,2,B.Tech/B.E.,EC,69.88,Uttar Pradesh,1970,495,385,505,0.910770164246022,445,433,0,0,0,260,0,-1.0355,1.2028,0.3817,0.64983,-0.1295,11,1970,17,22,461.6666666666667,174.4933333333333,43.162217659137575,69.11212564268922
359281,180000,2013-04-01,2024-03-25,sap consultant,Trivandrum,m,1990,86.4,cbse,2008,80.4,cbse,2,B.Tech/B.E.,CS,61.54,Kerala,1970,585,505,605,0.670743151433127,455,0,0,0,0,0,0,0.51,0.5008,-0.4891,-0.8778,0.1864,11,1970,18,20,565.0,187.31333333333333,43.24709103353867,59.80315549520795
206734,675000,2011-11-01,2024-03-25,senior software engineer,Noida,m,1988,60.0,cbse,2004,59.0,cbse,2,B.Tech/B.E.,CS,67.0,Uttar Pradesh,1970,515,555,425,0.600057182338341,435,0,0,0,0,0,0,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731,13,1970,16,18,498.3333333333333,141.33333333333334,41.831622176591374,53.59808209766624
1044420,120000,2014-11-01,2015-04-01,.net developer,Punchkula,m,1992,60.8,state board,2009,63.0,state,2,B.Tech/B.E.,CS,68.0,Tamil Nadu,1970,440,400,310,0.144789889482462,345,0,284,0,0,0,0,0.4155,-1.1196,0.7785,-0.1076,-0.2859,1,1970,17,22,383.3333333333333,146.46666666666667,44.832306639288156,49.913203680169886
902366,325000,2014-09-01,2024-03-25,software engineer,Greater Noida,m,1992,82.8,cbse,2009,73.6,cbse,2,B.Tech/B.E.,CS,67.5,Karnataka,1970,520,450,575,0.744758354008939,545,0,438,0,0,0,0,-0.159,0.0459,0.7785,-1.1218,-0.0943,10,1970,17,22,515.0,178.89999999999998,44.6652977412731,69.26147483713159
529858,350000,2014-02-01,2015-04-01,system engineer,Bengaluru,m,1991,82.6,cbse,2009,63.6,cbse,2,B.Tech/B.E.,CS,71.0,Uttarakhand,1970,535,525,530,0.735795709224656,475,0,0,0,0,0,0,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,1,1970,18,21,530.0,169.86666666666665,44.0848733744011,57.58734920357734
801733,205000,2014-04-01,2024-03-25,quality analyst,Hyderabad,f,1992,74.0,state board,2009,61.1,state,2,B.Tech/B.E.,CS,71.0,Telangana,1970,500,460,235,0.0800552813405495,275,0,253,0,0,0,0,1.1336,0.3789,0.6248,-1.8824,0.8637,10,1970,17,22,398.3333333333333,158.76666666666665,44.24640657084189,48.8221869183081
434552,300000,2014-06-01,2015-04-01,marketing coordinator,Bhubaneshwar,m,1989,89.8,cbse,2007,66.6,cbse,2,B.Tech/B.E.,EC,55.33,Orissa,1970,555,205,435,0.622642915849938,0,0,0,0,0,0,0,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864,1,1970,18,19,398.3333333333333,174.8433333333333,44.41341546885695,35.37287488682169
1097197,325000,2014-03-01,2015-04-01,systems engineer,Pune,f,1992,88.67,state board,2009,86.8,state,2,B.Tech/B.E.,EC,74.94,Telangana,1970,570,590,620,0.622642915849938,335,0,0,0,0,0,0,0.8463,0.2124,-0.1437,-1.2486,-1.0524,1,1970,17,22,593.3333333333334,200.45,44.16153319644079,59.68047645742435
925705,105000,2013-12-01,2014-05-01,system administrator,Bengaluru,m,1992,64.66,state board,2008,63.0,state,2,B.Tech/B.E.,CS,67.0,Uttar Pradesh,1970,370,410,470,0.842248322257836,415,0,469,0,0,0,0,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,1,1970,16,22,416.6666666666667,149.99333333333334,43.9151266255989,58.821340195624806
36759,250000,2010-11-01,2024-03-25,senior engineer,Greater Noida,m,1989,78.0,cbse,2006,77.0,cbse,2,B.Tech/B.E.,EC,68.64,Uttar Pradesh,1970,505,555,554,0.910770164246022,275,433,0,0,0,313,0,-0.2628,0.0328,-1.5051,-0.6428,1.1343,14,1970,17,19,538.0,177.88,40.832306639288156,72.0321051739324
198026,340000,2013-04-01,2015-04-01,software engineer,Gurgaon,m,1989,77.8,cbse,2007,79.6,cbse,1,B.Tech/B.E.,CS,70.12,Delhi,1970,535,445,465,0.735795709224656,475,0,0,0,0,0,0,-1.0355,0.3448,0.8171,0.6498,-0.4455,2,1970,18,19,481.6666666666667,180.7733333333333,43.24709103353867,54.25543369546144
964319,195000,2014-10-01,2015-01-01,business development managerde,coimbatore,m,1991,79.6,matriculation,2011,87.58,cbse,2,B.Tech/B.E.,CS,6.63,Tamil Nadu,1970,380,355,210,0.144789889482462,285,0,284,0,0,0,0,0.8463,0.7119,0.4711,1.1601,0.4805,1,1970,20,21,315.0,169.39,44.747433264887064,41.66379518379818
1089133,320000,2014-07-01,2024-03-25,engineer,Noida,m,1991,89.5,cbse,2010,81.4,cbse,2,B.Tech/B.E.,ME,60.0,Punjab,1970,735,510,585,0.725984147969479,0,0,0,438,0,0,0,0.2718,0.3789,-0.6048,-0.7415,0.0973,10,1970,19,21,610.0,190.9,44.49555099247091,62.7574664628926
633445,360000,2014-03-01,2024-03-25,assistant system engineer,Noida,m,1991,81.2,cbse,2009,76.4,cbse,2,B.Tech/B.E.,ME,72.3,Uttar Pradesh,1970,765,605,665,0.755375120895548,0,0,0,446,0,0,0,1.5644,0.7119,1.2396,-2.3895,1.247,10,1970,18,21,678.3333333333334,181.7,44.16153319644079,68.33775085539646
1062173,145000,2013-09-01,2014-04-01,network administrator,Bengaluru,m,1992,80.0,state board,2009,89.0,state,2,B.Tech/B.E.,CS,62.0,Telangana,1970,325,530,405,0.356536487724475,275,0,346,0,0,0,0,0.99,0.3789,-0.2974,-1.1218,-1.244,1,1970,17,22,420.0,189.66666666666663,43.66598220396988,53.19875203253587
991197,100000,2014-10-01,2015-01-01,web developer,Mysore,m,1993,78.0,state board,2012,62.0,state,2,B.Tech/B.E.,CS,60.0,Karnataka,1970,525,435,405,0.744758354008939,415,0,438,0,0,0,0,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,1,1970,19,23,455.0,160.0,44.747433264887064,60.81656229406434
53690,325000,2011-07-01,2015-04-01,project engineer,Dhanbad,m,1986,72.0,icse,2004,62.0,icse,2,B.Tech/B.E.,EC,53.0,Maharashtra,1970,335,335,405,0.376059586651545,275,300,0,0,0,0,0,0.0464,0.0328,-0.1988,-0.1727,1.6082,4,1970,18,16,358.3333333333333,151.66666666666666,41.49486652977413,46.276128150350935
612253,385000,2013-06-01,2024-03-25,engineer,Bengaluru,m,1992,64.56,cbse,2008,66.66,cbse,2,B.Tech/B.E.,EL,65.02,Uttar Pradesh,1970,545,475,485,0.376059586651545,0,300,0,0,0,0,0,0.1282,0.0459,0.1637,0.2727,-0.2859,11,1970,16,22,501.6666666666667,152.89333333333332,43.41409993155373,50.62400347639582
1218606,120000,2014-11-01,2024-03-25,software test engineer,Noida,m,1991,60.0,state board,2009,47.0,state,2,B.Tech/B.E.,CS,59.9,Uttar Pradesh,1970,395,400,390,0.486747008438193,305,0,376,0,0,0,0,0.8463,-0.2871,0.01,0.2727,0.0973,10,1970,18,21,395.0,126.96666666666668,44.832306639288156,51.33737034683655
1207950,235000,2014-07-01,2024-03-25,java software engineer,Mumbai,f,1992,91.12,state board,2010,72.0,state,2,B.Tech/B.E.,CS,74.0,West Bengal,1970,490,470,585,0.953899775079926,475,0,530,0,0,0,0,1.1336,1.5444,1.547,-1.7556,-0.0943,10,1970,18,22,515.0,187.78666666666663,44.49555099247091,70.17849054400794
